,Index number,City,State,River,Jam date,Water year,Jam type,Latitude,Longitude,Gage number,Ahps id,Current condition,Damages
218,20190129212919,Eagle Bridge,NY,Hoosic River,01/24/2019,2019,Break-up,42.938611,-73.376944,-,-,Not Flooding,-
219,20190129211243,Shelby,IN,Kankakee River,01/27/2019,2019,Freeze-up,41.182778,-87.340278,-,-,Causing Flooding,-
220,20190129211054,Foresman,IN,Iroquois River,01/23/2019,2019,Freeze-up,40.87055556,-87.30666667,-,-,Not Flooding,-
221,20190129210938,Joslin,IL,Rock River,01/26/2019,2019,Freeze-up,41.556111,-90.185278,-,-,Not Flooding,-
222,20190129210826,Latham Park,IL,Rock River,01/26/2019,2019,Freeze-up,42.368611,-89.058333,-,-,Not Flooding,-
223,20190129210612,Moline,IL,Rock River,01/25/2019,2019,Freeze-up,41.4625,-90.5,-,-,Not Flooding,-
224,20190129210257,Momence,IL,Kankakee River,01/26/2019,2019,Freeze-up,41.16,-87.668611,-,-,Causing Flooding,-
225,20190129210057,Wilmington,IL,Kankakee River,01/26/2019,2019,Freeze-up,41.34666667,-88.18638889,-,-,Causing Flooding,-
226,20190129205716,Oswego,IL,Fox River,01/28/2019,2019,Freeze-up,41.68517222,-88.35634444,-,-,Causing Flooding,-
227,20190129205530,DeWitt,IA,Wapsipinicon River,01/25/2019,2019,Freeze-up,41.76694444,-90.53472222,-,-,Not Flooding,-
228,20190319183910,Weston,WY,Little Powder River,03/15/2019,2019,Break-up,-,-,06324970,-,Causing Flooding,-
229,20190319183632,Sheboygan,WI,Sheboygan River,03/13/2019,2019,Break-up,-,-,-,SEBW3,Causing Flooding,-
230,20190319183502,Omro,WI,Fox River,03/19/2019,2019,Break-up,-,-,-,-,Causing Flooding,-
231,20190319183305,Manitowoc,WI,Manitowoc River,03/14/2019,2019,Break-up,-,-,-,MTWW3,Causing Flooding,-
232,20190319183126,Fond du Lac,WI,Fond du Lac River,03/14/2019,2019,Break-up,-,-,-,-,Causing Flooding,-
233,20190319182851,Dodge,WI,Trempealeau River,03/15/2019,2019,Break-up,-,-,-,DDGW3,Causing Flooding,-
234,20190319182619,Moretown,VT,Mad River,03/15/2019,2019,Break-up,-,-,-,MOOV1,Not Flooding,-
235,20190319182430,Wasta,SD,Cheyenne River,03/17/2019,2019,Break-up,-,-,-,WASS2,Causing Flooding,-
236,20190326164407,Stratford,WI,Big Eau Pleine River,03/24/2019,2019,Break-up,-,-,-,STRW3,Not Flooding,-
237,20190326164213,Sioux,ND,Yellowstone River,03/22/2019,2019,Break-up,-,-,-,-,Unknown,-
238,20190326163945,Redwood Falls,MN,Redwood River,03/22/2019,2019,Break-up,-,-,-,RWDM5,Causing Flooding,-
239,20190326163818,Mandan,ND,Heart River,03/23/2019,2019,Break-up,-,-,-,MDNN8,Not Flooding,-
240,20190326163637,Vaughn,MT,Muddy Creek,03/23/2019,2019,Break-up,-,-,-,-,Unknown,-
241,20190326163429,Lost Bridge,ND,Little Missouri River,03/23/2019,2019,Break-up,-,-,-,-,Unknown,-
242,20190319182253,Oacoma,SD,White River,03/14/2019,2019,Break-up,-,-,-,OACS2,Causing Flooding,-
243,20190319182032,Kadoka,SD,White River,03/18/2019,2019,Break-up,-,-,-,KDKS2,Causing Flooding,-
244,20190319181836,Ravenna,NE,South Loup River,03/13/2019,2019,Break-up,-,-,-,RVNN1,Causing Flooding,-
245,20190319181542,Fremont,NE,Platte River,03/14/2019,2019,Break-up,-,-,-,LESN1,Causing Flooding,-
246,20190319181302,Crawford,NE,White River,03/14/2019,2019,Break-up,-,-,-,-,Causing Flooding,-
247,20190319181155,Pine Island,MN,Middle Fork Zumbro River,03/13/2019,2019,Break-up,-,-,-,PNLM5,Causing Flooding,-
248,20190319181011,Northfield,MN,Cannon River,03/15/2019,2019,Break-up,-,-,-,NRFM5,Causing Flooding,-
249,20190319180835,New Ulm,MN,Cottonwood River,03/16/2019,2019,Break-up,-,-,-,NWUM5,Causing Flooding,-
250,20190326163235,Glasgow,MT,Milk River,03/23/2019,2019,Break-up,-,-,-,GLWM8,Causing Flooding,-
251,20190326163047,Faith,SD,Moreau River,03/22/2019,2019,Break-up,-,-,-,FTHS2,Not Flooding,-
252,20190326162852,Glendive,MT,Yellowstone River,03/20/2019,2019,Break-up,-,-,-,GLNM8,Not Flooding,-
253,20190326162345,Hysham,MT,Yellowstone River,03/21/2019,2019,Break-up,-,-,-,-,Released,-
254,20190326162134,Estherville,IA,West Fork Des Moines River,03/21/2019,2019,Break-up,-,-,-,ESVI4,Causing Flooding,-
255,20190326161811,Durand,WI,Chippewa River,03/20/2019,2019,Break-up,-,-,-,DURW3,Not Flooding,-
256,20190326161337,Neillsville,WI,Black River,03/21/2019,2019,Break-up,-,-,-,-,Not Flooding,-
257,20190319180631,Jordan,MN,Sand Creek,03/13/2019,2019,Break-up,-,-,-,SNCM5,Causing Flooding,-
258,20190319180442,Berne,MN,Middle Fork Zumbro River,03/14/2019,2019,Break-up,-,-,-,BNEM5,Causing Flooding,-
259,20190319180143,Sterling,MI,Rifle River,03/14/2019,2019,Break-up,-,-,-,STRM4,Causing Flooding,-
260,20190319180005,Vinton,IA,Cedar River,03/14/2019,2019,Break-up,-,-,-,ALOI4,Causing Flooding,-
261,20190319175826,Shell Rock,IA,Shell Rock River,03/14/2019,2019,Break-up,-,-,-,SHRI4,Causing Flooding,-
262,20190319175612,Redfield,IA,South Raccoon River,03/13/2019,2019,Break-up,-,-,-,REDI4,Causing Flooding,-
263,20190319175427,Panora,IA,Middle Raccoon River,03/13/2019,2019,Break-up,-,-,-,PANI4,Causing Flooding,-
264,20190319175217,Norwalk,IA,North River,03/13/2019,2019,Break-up,-,-,-,NRWI4,Causing Flooding,-
265,20190319174958,Millville,IA,Turkey River,03/14/2019,2019,Break-up,-,-,-,-,Causing Flooding,-
266,20190319174814,Johnston,IA,Beaver Creek,03/13/2019,2019,Break-up,-,-,-,-,Causing Flooding,-
267,20190319174554,Iowa Falls,IA,Iowa River,03/18/2019,2019,Break-up,-,-,-,-,Causing Flooding,-
268,20190319174333,Humboldt,IA,West Fork Des Moines River,03/15/2019,2019,Break-up,-,-,-,-,Causing Flooding,-
269,20190319174134,Fort Dodge,IA,Des Moines River,03/14/2019,2019,Break-up,-,-,-,FODI4,Causing Flooding,-
270,20190312205545,Augusta,IA,Skunk River,03/12/2019,2019,Break-up,-,-,-,AGSI4,Unknown,-
271,20190312205316,Indianola,IA,Middle River,03/12/2019,2019,Break-up,-,-,-,IDNI4,Not Flooding,-
272,20190312205021,Ottumwa,IA,Des Moines River,03/12/2019,2019,Break-up,-,-,-,OTMI4,Released,-
273,20190312204823,Cleveland,IL,Rock River,03/10/2019,2019,Break-up,-,-,-,-,Unknown,-
274,20190312204255,Dayton,IL,Fox River,03/06/2019,2019,Freeze-up,-,-,-,DAYI2,Not Flooding,-
275,20190312203948,Sherman,MI,Manistee River,03/05/2019,2019,Freeze-up,-,-,-,SHRM4,Not Flooding,-
276,20190305155304,Fishtail,MT,West Rosebud Creek,03/05/2019,2019,Freeze-up,-,-,-,-,Not Flooding,-
277,20190305154925,Cody,WY,South Fork Shoshone River,03/02/2019,2019,Break-up,-,-,-,-,Unknown,-
278,20190305154023,Lisco,NE,North Platte River,03/02/2019,2019,Freeze-up,-,-,-,LSON1,Not Flooding,-
279,20190305153720,Lewellen,NE,North Platte River,03/03/2019,2019,Freeze-up,-,-,-,LEWN1,Not Flooding,-
280,20190122180042,Malone,NY,Salmon River,01/18/2019,2019,Freeze-up,44.875025,-74.30485833,-,-,Causing Flooding,-
281,20190122175823,Algonac,MI,St. Clair River,01/20/2019,2019,Unknown,42.60633611,-82.54202222,-,-,Not Flooding,-
282,20190122175551,Dixon,IL,Rock River,01/22/2019,2019,Freeze-up,41.84481389,-89.48668333,-,DXRI2,Not Flooding,-
283,20190122175351,Pembine,WI,Menominee River,01/20/2019,2019,Freeze-up,45.59602778,-87.77646111,-,PBIW3,Not Flooding,-
284,20190122175124,Clearwater,NE,Elkhorn River,01/20/2019,2019,Freeze-up,42.15973611,-98.12662778,-,-,Released,-
285,20190122174717,Great Falls,MT, Missouri River,01/18/2019,2019,Freeze-up,47.51174444,-111.3100056,-,-,Not Flooding,-
286,20190101232143,Lewellen,NE,North Platte River,12/28/2018,2019,Freeze-up,41.31666667,-102.1258333,-,LEWN1,Not Flooding,-
287,20190101230935,Anchor Point,AK,Anchor River,01/01/2019,2019,Freeze-up,59.772222,-151.836389,-,APBA2,Not Flooding,-
288,20190115120603,Arco,ID,Big Lost River,01/09/2019,2019,Freeze-up,43.68165278,-113.3671694,-,-,Causing Flooding,-
289,20190101231327,Caribou,ME,Aroostook River,12/28/2018,2019,Freeze-up,46.85333333,-67.95611111,-,-,Not Flooding,-
290,20181218114702,Fort Ripley,MN,Mississippi River,12/11/2018,2019,Freeze-up,46.180556,-94.365556,-,FTRM5,Not Flooding,-
291,20190102095141,Rockville,NE,Middle Loup River,12/31/2018,2019,Freeze-up,41.110833,-98.835631,-,RCKN1,Not Flooding,-
292,20190108161419,Basalt,CO,Roaring Fork River,01/05/2019,2019,Break-up,39.36771667,-107.0371417,-,-,Not Flooding,-
293,20190101232346,North Platte,NE,North Platte River,12/28/2018,2019,Freeze-up,41.154167,-100.758889,-,NPTN1,Not Flooding,-
294,20190101231616,Fort Kent,ME,Saint John River,12/28/2018,2019,Freeze-up,47.29575,-68.514564,-,FTKM1,Not Flooding,-
295,20181225225234,Washburn,ME,Aroostook River,12/23/2018,2019,Break-up,46.77722,-68.15722,01017000,WSHM1,Not Flooding,-
296,20190402212915,North Enosburg,VT,Missisquoi River,04/01/2019,2019,Break-up,-,-,-,EBKV1,Causing Flooding,-
297,20190402212748,Mapleton,ND,Maple River,04/02/2019,2019,Break-up,-,-,-,-,Causing Flooding,-
298,20190402212544,Grand Rapids,ND,James River,04/02/2019,2019,Break-up,-,-,-,-,Causing Flooding,-
299,20190402212349,Landusky,MT, Missouri River,03/27/2019,2019,Break-up,-,-,-,LDKM8,Causing Flooding,-
300,20190402212208,Watson,MN,Watson Sag,03/26/2019,2019,Break-up,-,-,-,-,Causing Flooding,-
301,20190402211957,Watson,MN,Minnesota River,03/26/2019,2019,Break-up,-,-,-,-,Not Flooding,-
302,20190402211823,Watson,MN,Chippewa River,03/26/2019,2019,Break-up,-,-,-,-,Not Flooding,-
303,20190402211705,Motley,MN,Crow Wing River,03/29/2019,2019,Break-up,-,-,-,-,Causing Flooding,-
304,20190402211514,Little Falls,MN,Little Elk River,03/27/2019,2019,Break-up,-,-,-,-,Not Flooding,-
305,20190219161003,East China,MI,St. Clair River,02/19/2019,2019,Unknown,42.73305,-82.48368611,-,-,Causing Flooding,-
306,20190219160706,Lisco,NE,North Platte River,02/19/2019,2019,Freeze-up,41.49,-102.624722,-,-,Not Flooding,-
307,20190219160403,Cascade,MT, Missouri River,02/19/2019,2019,Freeze-up,47.19624722,-111.7739083,-,-,Causing Flooding,-
308,20190402211316,Salcha,AK,Tanana River,03/31/2019,2019,Break-up,-,-,-,-,Not Flooding,-
309,20190326170925,Dover-Foxcroft,ME,Piscataquis River,01/01/2019,2019,Break-up,-,-,-,-,Not Flooding,-
310,20190326170806,Milo,ME,Pleasant RIver,01/01/2019,2019,Break-up,-,-,-,-,Not Flooding,-
311,20190326170646,St. John,ME,St. John River,01/01/2019,2019,Break-up,-,-,-,-,Not Flooding,-
312,20190326165403,Miles City,MT,Tongue River,03/20/2019,2019,Break-up,-,-,-,MICM8,Not Flooding,-
313,20190326165235,Moorcroft,WY,Belle Fourche River,03/13/2019,2019,Break-up,-,-,-,BFRW4,Not Flooding,-
314,20190326165048,Old Fort Gilbert,MT,Yellowstone River,03/25/2019,2019,Break-up,-,-,-,-,Unknown,-
315,20190326164619,Lavina,MT,Musselshell River,03/24/2019,2019,Break-up,-,-,-,LVNM8,Not Flooding,-
316,20190226161103,Logan,MT,Gallatin River,02/26/2019,2019,Freeze-up,-,-,-,-,Causing Flooding,-
317,20180222140659,Keeseville,NY,Ausable River,02/21/2018,2018,Break-up,44.47725778,-73.5596427,02146600,AUSN6,Released,-
318,20180320232912,Lavina,MT,Musselshell River,03/17/2018,2018,Break-up,46.29857278,-108.78147052,02140991,LVNM8,Released,-
319,20180123171115,Burton,WI,Platte River,01/22/2018,2018,Break-up,42.64572936,-90.64076705,11440000,RVLW3,Released,-
320,20180123171024,Burton,WI,Grant River,01/22/2018,2018,Break-up,42.67747732,-90.75681014,11440000,BTNW3,Released,-
321,20180116213951,Buskirk,NY,Hoosic River,01/13/2018,2018,Break-up,42.95785944,-73.43347257,03178500,EAGN6,Released,-
322,20180116203429,Vermilion,OH,Vermilion River,01/12/2018,2018,Break-up,41.42115804,-82.35746311,01150900,VERO1,Released,-
323,20180116202443,New Haven,VT,New Haven River,01/12/2018,2018,Break-up,44.06262912,-73.17220615,16296500,NHVV1,Released,-
324,20180124100443,Marengo,IA,Iowa River,01/22/2018,2018,Break-up,41.8121472,-92.06396764,11440000,MROI4,Released,-
325,20180123170547,Hyde Park Borough,PA,Kiskiminetas River,01/18/2018,2018,Break-up,40.62537824,-79.60800453,16208000,VGFP1,Released,-
326,20180123165921,Dorchester,IA,Upper Iowa River,01/23/2018,2018,Break-up,43.42093126,-91.5069255,02455185,DCHI4,Released,-
327,20180515155057,Buckland,AK,Buckland River,05/12/2018,2018,Break-up,65.9803411,-161.12660213,05451700,SADA2,Released,-
328,20180123170815,Springfield,VT,Black River,01/13/2018,2018,Break-up,43.26325544,-72.43873878,03178500,RKGV1,Released,-
329,20180327180249,Fairview,MT,Yellowstone River,03/24/2018,2018,Break-up,47.79675771,-104.07270995,01189995,SIDM8,Released,"Minor flooding was reported in Richland Park, along County Road 130 and in much farmland."
330,20180327180027,Savage,MT,Yellowstone River,03/24/2018,2018,Break-up,47.46892133,-104.30075819,01189995,SIDM8,Released,minor flooding
331,20180327174129,Melstone,MT,Musselshell River,03/21/2018,2018,Break-up,46.58143433,-107.85973159,11383500,MUSM8,Released,-
332,20180130161125,Marietta,PA,Susquehanna River,01/23/2018,2018,Break-up,40.05130851,-76.53170195,06275000,MRTP1,Released,-
333,20180116210729,Athol,MA,Millers River,01/13/2018,2018,Break-up,42.59442082,-72.22634977,03178500,MNTM3,Released,-
334,20180417160856,Waupaca,WI,Waupaca River,04/15/2018,2018,Break-up,44.32883035,-88.99554394,04234000,WPCW3,Released,-
335,20180327175102,Miles City,MT,Yellowstone River,03/23/2018,2018,Break-up,46.4095151,-105.86756034,11383500,MILM8,Released,-
336,20180327174648,Mosby,MT,North Willow Creek,03/22/2018,2018,Break-up,46.84844735,-107.89805694,11383500,MFLM8,Released,-
337,20180327174527,Mosby,MT,Flatwillow Creek,03/22/2018,2018,Break-up,46.92768752,-107.92964263,11383500,MFLM8,Released,-
338,20180206124007,Dixon,IL,Rock River,02/04/2018,2018,Unknown,41.84467735,-89.48784438,11440000,DXRI2,Released,-
339,20180227153620,Muscoda,WI,Wisconsin River,02/26/2018,2018,Break-up,43.20699935,-90.51549131,11440000,MUSW3,Released,-
340,20180227151706,Cedarburg,WI,Milwaukee River,02/26/2018,2018,Break-up,43.27893696,-87.94253013,04265432,CEDW3,Released,-
341,20180221133442,Bellevue,IA,Maquoketa River,02/19/2018,2018,Break-up,42.11896711,-90.39426132,05418500,MAQI4,Released,435th Ave flooded.
342,20180116203839,Fort Benton,MT,Missouri River,01/12/2018,2018,Break-up,47.8207028,-110.66081708,04150800,FBNM8,Released,-
343,20180508201047,Tuluksak,AK, Kuskokwim River,05/08/2018,2018,Break-up,61.09084949,-161.00840092,01381000,YPSA2,Released,-
344,20180116202722,Troy,VT,Missisquoi River,01/12/2018,2018,Break-up,44.97366588,-72.38756345,16296500,NTYV1,Released,-
345,20180116195246,Upper Sandusky,OH,Sandusky River,01/12/2018,2018,Break-up,40.93037256,-83.252012,01150900,UPPO1,Released,-
346,20180116194554,Nellie,OH,Walhonding River,01/12/2018,2018,Break-up,40.34153447,-82.04340642,16208000,KILO1,Released,-
347,20180116192208,Au Sable Forks,NY,Ausable River,01/12/2018,2018,Break-up,44.44075863,-73.67345517,02146600,ASFN6,Released,-
348,20180116114311,Roxbury,CT, Shepaug River,01/13/2018,2018,Break-up,41.55850041,-73.33185035,01081000,SBYC3,Released,-
349,20180116114038,New Milford,CT, Housatonic River,01/15/2018,2018,Unknown,41.54462586,-73.40738216,01081000,GAYC3,Released,-
350,20180123211319,Plattsburgh,NY,Saranac River,01/19/2018,2018,Break-up,44.69770322,-73.45085548,02146600,PBGN6,Released,-
351,20180116192909,Campbell,NY,Cohocton River,01/12/2018,2018,Break-up,42.25153399,-77.21637653,03069500,CPBN6,Released,-
352,20180116191230,Milan,OH,Huron River,01/12/2018,2018,Break-up,41.30639228,-82.6052563,01150900,MILO1,Released,-
353,20180116160058,Silver Creek,NY,Silver Creek,01/11/2018,2018,Break-up,42.54596721,-79.16745821,03069500,GOWN6,Released,-
354,20180327175238,Loma,MT,Teton River,03/22/2018,2018,Break-up,47.93104846,-110.5105295,04150800,LTRM8,Released,-
355,20180327174809,Winnett,MT,Dovetail Creek,03/22/2018,2018,Break-up,47.27496565,-107.96444698,11383500,MSBM8,Released,minor flooding in the Crooked Creek Recreation Area.
356,20180501171007,Aniak,AK, Kuskokwim River,05/01/2018,2018,Break-up,61.58511532,-159.53999259,01381000,CJXA2,Released,-
357,20180501170637,Red Devil,AK,Kuskokwim River,04/30/2018,2018,Break-up,61.78474278,-157.33312954,01440000,CJXA2,Released,-
358,20180213163030,North Platte,NE,South Platte River,02/13/2018,2018,Unknown,41.11770253,-100.76479522,15022000,NPSN1,Released,-
359,20180115220406,Pittsburgh,PA,Ohio River,01/12/2018,2018,Break-up,40.50243076,-80.0874559,16208000,DQHP1,Released,"A SIGNIFICANT ICE JAM HAS BEEN 
PRODUCED AT EMSWORTH DAM JUST BELOW PITTSBURGH. ALSO...A LARGE 
NUMBER OF BARGES BROKE AWAY AND ARE NOW TRAPPED IN THE ICE JAM AT 
EMSWORTH DAM WITH SEVERAL BARGES HAVING SUNK. "
360,20180115212617,Meadville,PA,French Creek,01/13/2018,2018,Break-up,41.6324957,-80.16064802,16208000,MEDP1,Released,-
361,20180109165625,McAllister,WI,Menominee River,01/09/2018,2018,Freeze-up,45.32546128,-87.66248502,05559500,MCAW3,Released,-
362,20180116214340,Abbot,ME,Kingsbury Stream,01/14/2018,2018,Break-up,45.18200745,-69.43900035,14091500,DOVM1,Released,-
363,20180116213059,Shelby,IN,Kankakee River,01/12/2018,2018,Break-up,41.18241616,-87.34164899,12054000,SLBI3,Released,-
364,20180116212338,Quinebaug,CT,Quinebaug River,01/13/2018,2018,Break-up,42.0234741,-71.95675777,01081000,PUTC3,Released,-
365,20180116212047,Swanton,VT,Missisquoi River,01/13/2018,2018,Break-up,44.90925741,-72.97281926,16296500,SWAV1,Released,-
366,20180116211110,Johnson,VT,Lamoille River,01/13/2018,2018,Break-up,44.63531814,-72.68743222,16296500,JONV1,Released,-
367,20180116210056,Champlain,NY,Great Chazy River,01/13/2018,2018,Break-up,45.00135946,-73.48711675,02146600,CZRN6,Released,-
368,20180116205436,Westfield,MA,Westfield River,01/13/2018,2018,Break-up,42.10567686,-72.69301122,01081000,WSFM3,Released,-
369,20180102163528,Como,IL,Rock River,12/31/2017,2018,Freeze-up,41.77981489,-89.74696308,11440000,CMOI2,Released,-
370,20180102163308,Momence,IL,Kankakee River,12/28/2017,2018,Freeze-up,41.15902585,-87.6688794,12054000,MOMI2,Released,-
371,20180409165025,Saco,MT,Beaver Creek,04/03/2018,2018,Break-up,48.42081911,-107.27110473,11383500,SACM8,Released,-
372,20180116161005,Versailles,NY,Cattaraugus Creek,01/11/2018,2018,Break-up,42.52278866,-78.98955023,03069500,GOWN6,Released,-
373,20180306162519,Fort Dodge,IA,Des Moines River,03/03/2018,2018,Break-up,42.50604825,-94.20145317,02455185,FODI4,Released,-
374,20180115215246,Trenton,NJ,Delaware River,01/14/2018,2018,Unknown,40.21945942,-74.77582294,06275000,TREN4,Released,several road closures are in place between Morrisville and Yardley in PA and along NJ State Highway 29 in Trenton.
375,20180115211218,Campville,NY,Susquehanna River,01/14/2018,2018,Unknown,42.08373727,-76.15799646,03339108,VSTN6,Released,-
376,20180605151035,Deadhorse,AK,Kuparuk River,06/02/2018,2018,Break-up,70.26713727,-148.95880873,11143250,KUPA2,Released,-
377,20180403161818,Williston,ND,Missouri River,03/28/2018,2018,Break-up,48.11948228,-103.69066585,01189995,WLTN8,Released,-
378,20180227170804,Lancaster,NH,Israel River,02/23/2018,2018,Break-up,44.48791173,-71.56921051,16296500,DLTN3,Released,-
379,20180220173236,Essex Junction,VT, Winooski River,01/13/2018,2018,Break-up,44.47812405,-73.1403415,16296500,ESSV1,Released,-
380,20171214132135,Pembine,WI,Menominee River,12/12/2017,2018,Freeze-up,45.57918104,-87.78747725,05559500,PBIW3,Released,-
381,20180424155701,Washburn,ME,Aroostook River,04/21/2018,2018,Break-up,46.77593015,-68.15430782,11089000,WSHM1,Released,-
382,20180206134023,Elm Creek,NE,Platte River,02/06/2018,2018,Unknown,40.68578956,-99.35382063,01461300,EMCN1,Released,-
383,20180130155840,Como,IL,Rock River,01/24/2018,2018,Break-up,41.78062967,-89.74731055,11440000,CMOI2,Released,-
384,20180130155314,West Nanticoke,PA,Susquehanna River,01/25/2018,2018,Break-up,41.21858396,-76.02856441,06275000,WBRP1,Released,-
385,20180115214619,Plattsburgh,NY,Saranac River,01/15/2018,2018,Unknown,44.68440209,-73.46355835,02146600,PBGN6,Released,"Saranac River       Plattsburgh    Emergency Mgmt     Clinton      NY
An ice jam is in place from the footbridge at SUNY Plattsburgh to
just downstream. Major flooding occurred at the Underwood Estates
Mobile Home Park. 50 homes damaged; 25 estimated a total loss."
